og	file	panel_id	status	error	n_taxa_raw	n_taxa_metadata	n_ref	aln_len	n_sites_scanned	n_sites_biallelic	n_sites_pass	best_score
OG5158	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5158.fasta	P2_subregion_within_africa	ok		351	349	105	1389	1389	22	18	0.243769693497565
OG5159	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5159.fasta	P2_subregion_within_africa	ok		351	349	105	1443	1443	99	83	0.292225201072386
OG516	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG516.fasta	P2_subregion_within_africa	ok		351	349	105	5022	5022	187	154	0.389830508474576
OG5160	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5160.fasta	P2_subregion_within_africa	ok		353	351	105	1320	1320	24	21	0.333333333333333
OG5161	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5161.fasta	P2_subregion_within_africa	ok		353	351	105	1488	1488	47	37	0.36117332887722
OG5162	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5162.fasta	P2_subregion_within_africa	ok		350	348	105	1368	1368	5	4	0.144218047102408
OG5163	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5163.fasta	P2_subregion_within_africa	ok		349	347	105	1884	1884	38	30	0.175672006516427
OG5164	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5164.fasta	P2_subregion_within_africa	ok		352	350	105	1455	1455	109	94	0.197568389057751
OG5165	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5165.fasta	P2_subregion_within_africa	ok		352	350	105	1509	1509	37	33	0.117579613243655
OG5166	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5166.fasta	P2_subregion_within_africa	ok		351	349	105	1311	1311	11	6	0.097023735420253
OG5167	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5167.fasta	P2_subregion_within_africa	ok		350	348	105	1440	1440	23	17	0.192307692307692
OG5168	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5168.fasta	P2_subregion_within_africa	ok		352	350	105	1323	1323	19	12	0.134085541852532
OG5169	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5169.fasta	P2_subregion_within_africa	ok		353	351	105	1326	1326	13	2	0.071776533504741
OG517	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG517.fasta	P2_subregion_within_africa	ok		353	351	105	4938	4938	443	377	0.513513513513514
OG5170	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5170.fasta	P2_subregion_within_africa	ok		352	350	105	1446	1446	110	103	0.248468460128293
OG5171	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5171.fasta	P2_subregion_within_africa	ok		352	350	105	1269	1269	12	10	0.197568389057751
OG5172	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5172.fasta	P2_subregion_within_africa	ok		350	348	105	1362	1362	19	19	0.438202247191011
OG5173	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5173.fasta	P2_subregion_within_africa	ok		350	348	105	1494	1494	44	29	0.229956532384949
OG5174	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5174.fasta	P2_subregion_within_africa	ok		353	351	105	1371	1371	44	24	0.147699757869249
OG5175	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5175.fasta	P2_subregion_within_africa	ok		350	348	105	1410	1410	19	14	0.0676579925650558
OG5176	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5176.fasta	P2_subregion_within_africa	ok		351	349	105	1377	1377	62	55	0.395653065720602
OG5177	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5177.fasta	P2_subregion_within_africa	ok		352	350	105	1500	1500	105	89	0.203585514521334
OG5178	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5178.fasta	P2_subregion_within_africa	ok		350	348	105	1494	1494	77	61	0.438202247191011
OG5179	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5179.fasta	P2_subregion_within_africa	ok		352	350	105	1296	1296	5	1	0
OG518	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG518.fasta	P2_subregion_within_africa	ok		353	351	105	4704	4704	239	186	0.513513513513514
OG5180	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5180.fasta	P2_subregion_within_africa	ok		352	350	105	1398	1398	89	85	0.389830508474576
OG5181	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5181.fasta	P2_subregion_within_africa	ok		352	350	105	1608	1608	7	5	0.220253164556962
OG5182	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5182.fasta	P2_subregion_within_africa	ok		350	348	105	1350	1350	38	32	0.513513513513514
OG5183	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5183.fasta	P2_subregion_within_africa	ok		350	348	105	1380	1380	9	5	0.280706921944035
OG5184	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5184.fasta	P2_subregion_within_africa	ok		353	351	105	1344	1344	53	48	0.231904626738575
OG5185	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5185.fasta	P2_subregion_within_africa	ok		351	349	105	1311	1311	31	25	0.268164575430406
OG5186	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5186.fasta	P2_subregion_within_africa	ok		352	350	105	6072	6072	285	250	0.814432989690722
OG5187	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5187.fasta	P2_subregion_within_africa	ok		351	349	105	1362	1362	52	38	0.292225201072386
OG5188	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5188.fasta	P2_subregion_within_africa	ok		350	348	105	1272	1272	32	20	0.181141439205955
OG5189	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5189.fasta	P2_subregion_within_africa	ok		350	348	105	1425	1425	65	50	0.102176085182332
OG519	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG519.fasta	P2_subregion_within_africa	ok		353	351	105	4662	4662	183	151	0.513513513513514
OG5190	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5190.fasta	P2_subregion_within_africa	ok		349	347	105	1497	1497	75	73	0.333333333333333
OG5191	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5191.fasta	P2_subregion_within_africa	ok		351	349	105	1356	1356	21	13	0.134085541852532
OG5192	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5192.fasta	P2_subregion_within_africa	ok		352	350	105	1383	1383	58	46	0.268164575430406
OG5193	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5193.fasta	P2_subregion_within_africa	ok		352	350	105	1446	1446	68	55	0.333333333333333
OG5194	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5194.fasta	P2_subregion_within_africa	ok		352	350	105	1845	1845	53	47	0.333333333333333
OG5195	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5195.fasta	P2_subregion_within_africa	ok		349	347	105	1500	1500	61	51	0.312810945273632
OG5196	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5196.fasta	P2_subregion_within_africa	ok		350	348	105	1323	1323	30	22	0.192307692307692
OG5197	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5197.fasta	P2_subregion_within_africa	ok		351	349	105	1299	1299	91	74	0.438202247191011
OG5198	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5198.fasta	P2_subregion_within_africa	ok		350	348	105	1323	1323	34	28	0.578274760383387
OG5199	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5199.fasta	P2_subregion_within_africa	ok		350	348	105	1293	1293	23	19	0.253263707571802
OG52	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG52.fasta	P2_subregion_within_africa	ok		352	350	105	11379	11379	280	187	0.402843601895735
OG520	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG520.fasta	P2_subregion_within_africa	ok		350	348	105	5514	5514	47	2	0.0564334085778781
OG5200	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5200.fasta	P2_subregion_within_africa	ok		351	349	105	1533	1533	29	23	0.389830508474576
OG5201	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5201.fasta	P2_subregion_within_africa	ok		349	347	105	1299	1299	4	3	0.0597014925373134
OG5202	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5202.fasta	P2_subregion_within_africa	ok		351	349	105	1368	1368	80	72	0.197568389057751
OG5203	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5203.fasta	P2_subregion_within_africa	ok		351	349	105	1395	1395	17	13	0.303398442735813
OG5204	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5204.fasta	P2_subregion_within_africa	ok		350	348	105	1578	1578	122	96	0.513513513513514
OG5205	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5205.fasta	P2_subregion_within_africa	ok		353	351	105	1464	1464	67	53	0.389830508474576
OG5206	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5206.fasta	P2_subregion_within_africa	ok		349	347	105	1383	1383	53	42	0.389830508474576
OG5207	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5207.fasta	P2_subregion_within_africa	ok		349	347	105	1308	1308	9	5	0.513513513513514
OG5208	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5208.fasta	P2_subregion_within_africa	ok		350	348	105	1488	1488	27	17	0.333333333333333
OG5209	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5209.fasta	P2_subregion_within_africa	ok		352	350	105	1560	1560	46	36	0.142857142857143
OG521	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG521.fasta	P2_subregion_within_africa	ok		351	349	105	4731	4731	56	44	0.333333333333333
OG5210	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5210.fasta	P2_subregion_within_africa	ok		352	350	105	1311	1311	35	27	0.236417033773862
OG5211	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5211.fasta	P2_subregion_within_africa	ok		352	350	105	1566	1566	60	48	0.405214032829096
OG5212	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5212.fasta	P2_subregion_within_africa	ok		350	348	105	1326	1326	71	66	0.154523618895116
OG5213	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5213.fasta	P2_subregion_within_africa	ok		352	350	105	1422	1422	100	83	0.452768729641694
OG5214	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5214.fasta	P2_subregion_within_africa	ok		351	349	105	1365	1365	75	68	0.513513513513514
OG5215	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5215.fasta	P2_subregion_within_africa	ok		352	350	105	1320	1320	96	86	0.636363636363637
OG5216	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5216.fasta	P2_subregion_within_africa	ok		350	348	105	1341	1341	9	5	0.0854503464203233
OG5217	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5217.fasta	P2_subregion_within_africa	ok		349	347	105	1518	1518	71	64	0.28
OG5218	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5218.fasta	P2_subregion_within_africa	ok		353	351	105	1383	1383	58	49	0.292225201072386
OG5219	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5219.fasta	P2_subregion_within_africa	ok		350	348	105	1386	1386	29	22	0.276381909547739
OG522	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG522.fasta	P2_subregion_within_africa	ok		351	349	105	4764	4764	217	178	0.41457359722455
OG5220	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5220.fasta	P2_subregion_within_africa	ok		352	350	105	1326	1326	78	73	0.468012953684468
OG5221	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5221.fasta	P2_subregion_within_africa	ok		350	348	105	1299	1299	35	28	0.430635075685735
OG5222	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5222.fasta	P2_subregion_within_africa	ok		353	351	105	1302	1302	11	8	0.229901269393512
OG5223	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5223.fasta	P2_subregion_within_africa	ok		351	349	105	1278	1278	21	13	0.269565217391304
OG5224	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5224.fasta	P2_subregion_within_africa	ok		350	348	105	1368	1368	13	11	0.181818181818182
OG5225	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5225.fasta	P2_subregion_within_africa	ok		349	347	105	1407	1407	11	7	0.186524239934265
OG5226	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5226.fasta	P2_subregion_within_africa	ok		350	348	105	1368	1368	45	35	0.114322580645161
OG5227	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5227.fasta	P2_subregion_within_africa	ok		350	348	105	1413	1413	7	3	0.0556809333386124
OG5228	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5228.fasta	P2_subregion_within_africa	ok		351	349	105	1338	1338	28	20	0.389830508474576
OG5229	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5229.fasta	P2_subregion_within_africa	ok		350	348	105	1386	1386	71	63	0.523219814241486
OG523	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG523.fasta	P2_subregion_within_africa	ok		351	349	105	5052	5052	79	65	0.405214032829096
OG5230	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5230.fasta	P2_subregion_within_africa	ok		351	349	105	1383	1383	45	39	0.333333333333333
OG5231	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5231.fasta	P2_subregion_within_africa	ok		352	350	105	1422	1422	73	64	0.355828220858896
OG5232	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5232.fasta	P2_subregion_within_africa	ok		351	349	105	1290	1290	38	33	0.204288188923596
OG5233	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5233.fasta	P2_subregion_within_africa	ok		353	351	105	1506	1506	118	103	0.333333333333333
OG5234	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5234.fasta	P2_subregion_within_africa	ok		351	349	105	1515	1515	66	62	0.280706921944035
OG5235	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5235.fasta	P2_subregion_within_africa	ok		353	351	105	1293	1293	115	88	0.394222067896164
OG5236	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5236.fasta	P2_subregion_within_africa	ok		351	349	105	1323	1323	36	26	0.28
OG5237	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5237.fasta	P2_subregion_within_africa	ok		350	348	105	1290	1290	6	3	0.181141439205955
OG5238	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5238.fasta	P2_subregion_within_africa	ok		354	352	105	1467	1467	125	98	0.231904626738575
OG5239	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5239.fasta	P2_subregion_within_africa	ok		349	347	105	1392	1392	56	46	0.181818181818182
OG524	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG524.fasta	P2_subregion_within_africa	ok		352	350	105	6228	6228	169	152	0.785974868261046
OG5240	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5240.fasta	P2_subregion_within_africa	ok		354	352	105	1437	1437	66	53	0.28
OG5241	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5241.fasta	P2_subregion_within_africa	ok		351	349	105	1317	1317	108	96	0.496124031007752
OG5242	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5242.fasta	P2_subregion_within_africa	no_snp_pass		350	348	105	1350	1350	3	0	
OG5243	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5243.fasta	P2_subregion_within_africa	ok		349	347	105	1281	1281	10	2	0.154523618895116
OG5244	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5244.fasta	P2_subregion_within_africa	ok		353	351	105	1359	1359	49	42	0.513513513513514
OG5245	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5245.fasta	P2_subregion_within_africa	ok		349	347	105	1281	1281	48	38	0.181818181818182
OG5246	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5246.fasta	P2_subregion_within_africa	ok		352	350	105	1311	1311	37	34	0.304014163373124
OG5247	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5247.fasta	P2_subregion_within_africa	ok		352	350	105	1404	1404	70	57	0.276381909547739
OG5248	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5248.fasta	P2_subregion_within_africa	ok		351	349	105	1647	1647	126	108	0.422740524781341
OG5249	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5249.fasta	P2_subregion_within_africa	ok		352	350	105	1515	1515	122	111	0.390251672507168
OG525	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG525.fasta	P2_subregion_within_africa	ok		352	350	105	5043	5043	76	67	0.471471471471472
OG5250	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5250.fasta	P2_subregion_within_africa	ok		351	349	105	1494	1494	146	124	0.389830508474576
OG5251	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5251.fasta	P2_subregion_within_africa	ok		352	350	105	1767	1767	123	111	0.319793876932404
OG5252	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5252.fasta	P2_subregion_within_africa	ok		351	349	105	1323	1323	45	39	0.513513513513514
OG5253	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5253.fasta	P2_subregion_within_africa	ok		353	351	105	1488	1488	43	30	0.636963696369637
OG5254	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5254.fasta	P2_subregion_within_africa	ok		353	351	105	1557	1557	195	152	0.653846153846154
OG5255	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5255.fasta	P2_subregion_within_africa	ok		351	349	105	1404	1404	34	27	0.255854293148309
OG5256	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5256.fasta	P2_subregion_within_africa	ok		351	349	105	1398	1398	28	27	0.513513513513514
OG5257	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5257.fasta	P2_subregion_within_africa	ok		350	348	105	1443	1443	13	9	0.0854503464203233
OG5258	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5258.fasta	P2_subregion_within_africa	ok		353	351	105	1629	1629	152	93	0.293487957181088
OG5259	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5259.fasta	P2_subregion_within_africa	ok		352	350	105	1278	1278	32	30	0.292225201072386
OG526	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG526.fasta	P2_subregion_within_africa	ok		352	350	105	4779	4779	318	290	0.814432989690722
OG5260	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5260.fasta	P2_subregion_within_africa	ok		351	349	105	1404	1404	54	48	0.276381909547739
OG5261	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5261.fasta	P2_subregion_within_africa	ok		354	352	105	1608	1608	98	83	0.814432989690722
OG5262	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5262.fasta	P2_subregion_within_africa	ok		349	347	105	1302	1302	35	29	0.243769693497565
OG5263	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG5263.fasta	P2_subregion_within_africa	ok		350	348	105	1365	1365	16	11	0.128121108516626
