og	file	status	fail_reason	n_taxa	n_metadata_taxa	aln_len	mean_nonmissing_frac	mean_ambig_frac	n_pops_total	n_pops_passing_occupancy	frac_pops_passing_occupancy
OG6095	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6095.fasta	PASS		349	347	1170	0.996034385083376	0	36	36	1
OG6096	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6096.fasta	PASS		350	348	1179	0.979609643863395	0	36	36	1
OG6097	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6097.fasta	PASS		350	348	1191	0.983899842689906	0	36	36	1
OG6098	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6098.fasta	PASS		350	348	1131	0.995546104047888	0	36	36	1
OG6099	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6099.fasta	PASS		350	348	1131	0.995635029523258	0	36	36	1
OG61	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG61.fasta	PASS		351	349	10983	0.990540734091003	0	36	36	1
OG610	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG610.fasta	PASS		352	350	5493	0.965135887233102	0	36	36	1
OG6100	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6100.fasta	PASS		353	351	1215	0.991617131534827	0	36	36	1
OG6101	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6101.fasta	PASS		351	349	1950	0.951674381015355	0	36	35	0.972222222222222
OG6102	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6102.fasta	PASS		349	347	1125	0.997784181876401	0	36	36	1
OG6103	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6103.fasta	PASS		352	350	1215	0.987574368018812	0	36	36	1
OG6104	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6104.fasta	PASS		350	348	1188	0.994988196137621	0	36	36	1
OG6105	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6105.fasta	PASS		353	351	1101	0.992656248787039	0	36	36	1
OG6106	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6106.fasta	PASS		350	348	1125	0.995264367816092	0	36	36	1
OG6107	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6107.fasta	PASS		353	351	1146	0.989044017839829	0	36	36	1
OG6108	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6108.fasta	PASS		350	348	1131	0.994054696789536	0	36	35	0.972222222222222
OG6109	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6109.fasta	PASS		351	349	1137	0.977777945783026	0	36	36	1
OG611	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG611.fasta	PASS		351	349	4542	0.990230626852339	0	36	36	1
OG6110	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6110.fasta	PASS		349	347	1188	0.997811932970434	0	36	36	1
OG6111	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6111.fasta	PASS		351	349	1203	0.994702832222214	0	36	36	1
OG6112	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6112.fasta	PASS		351	349	1095	0.993439834622077	0	36	36	1
OG6113	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6113.fasta	PASS		350	348	1113	0.989094401586269	0	36	35	0.972222222222222
OG6114	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6114.fasta	PASS		350	348	1230	0.994140734510794	0	36	36	1
OG6115	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6115.fasta	PASS		350	348	1152	0.995856780810983	0	36	36	1
OG6116	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6116.fasta	PASS		353	351	1224	0.987884755041618	0	36	36	1
OG6117	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6117.fasta	PASS		350	348	1095	0.991261218705716	0	36	35	0.972222222222222
OG6118	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6118.fasta	PASS		352	350	1251	0.990314034486696	0	36	36	1
OG6119	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6119.fasta	PASS		353	351	1206	0.987588174984527	0	36	36	1
OG612	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG612.fasta	PASS		351	349	4455	0.994580636032403	0	36	36	1
OG6120	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6120.fasta	PASS		352	350	1086	0.992791370691923	0	36	36	1
OG6121	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6121.fasta	PASS		350	348	1257	0.993423037884399	0	36	36	1
OG6122	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6122.fasta	PASS		353	351	1236	0.970846126185932	0	36	36	1
OG6123	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6123.fasta	PASS		352	350	1191	0.991793210987166	0	36	36	1
OG6124	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6124.fasta	PASS		353	351	1242	0.989831216079203	0	36	35	0.972222222222222
OG6125	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6125.fasta	PASS		352	350	1209	0.991839773130096	0	36	36	1
OG6126	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6126.fasta	PASS		350	348	1164	0.995795809140103	0	36	36	1
OG6127	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6127.fasta	PASS		352	350	1281	0.991573547451768	0	36	36	1
OG6128	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6128.fasta	PASS		352	350	1269	0.935168298998086	0	36	36	1
OG6129	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6129.fasta	PASS		349	347	1305	0.98705488754182	0	36	35	0.972222222222222
OG613	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG613.fasta	PASS		352	350	7677	0.949856900947171	0	36	36	1
OG6130	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6130.fasta	PASS		354	352	1266	0.972335918425966	0	36	36	1
OG6131	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6131.fasta	PASS		352	350	1086	0.991178637200737	0	36	36	1
OG6132	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6132.fasta	PASS		352	350	1191	0.990277078085642	0	36	35	0.972222222222222
OG6133	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6133.fasta	PASS		350	348	1257	0.98885551257784	0	36	36	1
OG6134	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6134.fasta	PASS		353	351	1272	0.987414664301457	0	36	36	1
OG6135	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6135.fasta	PASS		352	350	1341	0.987923724299563	0	36	36	1
OG6136	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6136.fasta	PASS		351	349	1131	0.993448503872375	0	36	36	1
OG6137	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6137.fasta	PASS		352	350	1227	0.99039934800326	0	36	36	1
OG6138	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6138.fasta	PASS		351	349	1254	0.990805354098975	0	36	36	1
OG6139	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6139.fasta	PASS		351	349	1356	0.988916922348725	0	36	36	1
OG614	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG614.fasta	PASS		351	349	4965	0.989225437662491	0	36	36	1
OG6140	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6140.fasta	PASS		352	350	1146	0.992737471952132	0	36	36	1
OG6141	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6141.fasta	PASS		352	350	1314	0.989041095890411	0	36	36	1
OG6142	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6142.fasta	PASS		352	350	1155	0.991658627087198	0	36	36	1
OG6143	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6143.fasta	PASS		353	351	1413	0.983323352750104	0	36	36	1
OG6144	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6144.fasta	PASS		352	350	1116	0.990942140296979	0	36	36	1
OG6145	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6145.fasta	PASS		353	351	1113	0.983666228949248	0	36	36	1
OG6146	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6146.fasta	PASS		350	348	1104	0.995897884391138	0	36	36	1
OG6147	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6147.fasta	PASS		353	351	1287	0.977438199660422	0	36	35	0.972222222222222
OG6148	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6148.fasta	PASS		351	349	1113	0.991978107131916	0	36	35	0.972222222222222
OG6149	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6149.fasta	PASS		351	349	1164	0.991256314063746	0	36	36	1
OG615	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG615.fasta	PASS		351	349	4605	0.994221429926982	0	36	36	1
OG6150	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6150.fasta	PASS		351	349	1095	0.994062618570999	0	36	35	0.972222222222222
OG6151	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6151.fasta	PASS		351	349	1095	0.991861940835525	0	36	35	0.972222222222222
OG6152	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6152.fasta	PASS		351	349	1140	0.990918916201679	0	36	36	1
OG6153	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6153.fasta	PASS		351	349	1185	0.994619950914608	0	36	36	1
OG6154	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6154.fasta	PASS		353	351	1188	0.991407426592612	0	36	36	1
OG6155	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6155.fasta	PASS		349	347	1203	0.996480939821436	0	36	36	1
OG6156	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6156.fasta	PASS		351	349	1311	0.983242958523754	0	36	36	1
OG6157	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6157.fasta	PASS		349	347	1206	0.998747855343838	0	36	36	1
OG6158	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6158.fasta	PASS		352	350	1185	0.969060880048222	0	36	36	1
OG6159	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6159.fasta	PASS		350	348	1317	0.994010682585814	0	36	36	1
OG616	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG616.fasta	PASS		352	350	4800	0.992441666666667	0	36	36	1
OG6160	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6160.fasta	PASS		352	350	1095	0.986079582517939	0	36	36	1
OG6161	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6161.fasta	PASS		350	348	1173	0.997187680669469	0	36	36	1
OG6162	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6162.fasta	PASS		352	350	1596	0.968388829215897	0	36	35	0.972222222222222
OG6163	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6163.fasta	PASS		350	348	1194	0.964436646835711	0	36	35	0.972222222222222
OG6164	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6164.fasta	PASS		352	350	1206	0.991561241411988	0	36	36	1
OG6165	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6165.fasta	PASS		352	350	1197	0.990227950829455	0	36	36	1
OG6166	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6166.fasta	PASS		350	348	1122	0.99597137705657	0	36	36	1
OG6167	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6167.fasta	PASS		349	347	1122	0.996789389059265	0	36	36	1
OG6168	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6168.fasta	PASS		349	347	1230	0.998945666690096	0	36	36	1
OG6169	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6169.fasta	PASS		352	350	1131	0.98972590627763	0	36	35	0.972222222222222
OG617	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG617.fasta	PASS		351	349	4653	0.992708281374989	0	36	36	1
OG6170	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6170.fasta	PASS		353	351	1116	0.987005892023813	0	36	36	1
OG6171	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6171.fasta	PASS		352	350	1155	0.991752628324057	0	36	36	1
OG6172	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6172.fasta	PASS		352	350	1197	0.985680868838764	0	36	36	1
OG6173	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6173.fasta	PASS		351	349	1122	0.99274218674185	0	36	36	1
OG6174	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6174.fasta	PASS		352	350	1191	0.955031786014154	0	36	36	1
OG6175	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6175.fasta	PASS		351	349	1110	0.973801595291567	0	36	36	1
OG6176	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6176.fasta	PASS		351	349	1146	0.994676887842102	0	36	36	1
OG6177	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6177.fasta	PASS		350	348	1116	0.994868269270383	0	36	36	1
OG6178	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6178.fasta	PASS		352	350	1242	0.991239935587762	0	36	35	0.972222222222222
OG6179	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6179.fasta	PASS		351	349	1179	0.992264339406665	0	36	36	1
OG618	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG618.fasta	PASS		349	347	4578	0.997529218175386	0	36	36	1
OG6180	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6180.fasta	PASS		352	350	1161	0.992550756736803	0	36	36	1
OG6181	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6181.fasta	PASS		353	351	1200	0.989824311490978	0	36	36	1
OG6182	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6182.fasta	PASS		349	347	1134	0.991997418030079	0	36	36	1
OG6183	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6183.fasta	PASS		350	348	1167	0.995587467620089	0	36	36	1
OG6184	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6184.fasta	PASS		352	350	1161	0.991403962101636	0	36	36	1
OG6185	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6185.fasta	PASS		350	348	1203	0.995487813034464	0	36	36	1
OG6186	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6186.fasta	PASS		351	349	1125	0.996059853549825	0	36	36	1
OG6187	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6187.fasta	PASS		351	349	1176	0.993007231545914	0	36	36	1
OG6188	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6188.fasta	PASS		350	348	1251	0.977167691134449	0	36	35	0.972222222222222
OG6189	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6189.fasta	PASS		351	349	1071	0.992987835057614	0	36	36	1
OG619	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG619.fasta	PASS		353	351	4749	0.984766323574494	0	36	36	1
OG6190	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6190.fasta	PASS		349	347	1083	0.983722768167195	0	36	36	1
OG6191	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6191.fasta	PASS		351	349	1236	0.994644893871533	0	36	36	1
OG6192	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6192.fasta	PASS		349	347	1101	0.994356715273252	0	36	36	1
OG6193	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6193.fasta	PASS		351	349	1254	0.990947021108384	0	36	36	1
OG6194	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6194.fasta	PASS		352	350	1281	0.992867179658749	0	36	36	1
OG6195	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6195.fasta	PASS		351	349	1140	0.993052832654703	0	36	36	1
OG6196	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6196.fasta	PASS		352	350	1269	0.9704266576607	0	36	36	1
OG6197	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6197.fasta	PASS		350	348	1242	0.992908638273456	0	36	36	1
OG6198	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6198.fasta	PASS		351	349	1182	0.991847628467121	0	36	36	1
OG6199	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6199.fasta	PASS		350	348	1314	0.995112318270089	0	36	36	1
OG62	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG62.fasta	PASS		353	351	11463	0.984202113923827	0	36	36	1
OG620	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG620.fasta	PASS		353	351	4530	0.989473154594567	0	36	36	1
OG6200	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6200.fasta	PASS		352	350	1182	0.990626057529611	0	36	36	1
OG6201	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6201.fasta	PASS		353	351	1203	0.988239278347342	0	36	35	0.972222222222222
OG6202	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6202.fasta	PASS		352	350	1152	0.978784722222222	0	36	36	1
OG6203	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6203.fasta	PASS		352	350	1086	0.992457248092607	0	36	36	1
OG6204	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6204.fasta	PASS		353	351	1266	0.98906306963179	0	36	36	1
OG6205	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6205.fasta	PASS		350	348	1101	0.995450844060259	0	36	35	0.972222222222222
OG6206	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6206.fasta	PASS		350	348	1176	0.995306024708734	0	36	36	1
OG6207	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6207.fasta	PASS		350	348	1110	0.994283939111525	0	36	36	1
OG6208	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6208.fasta	PASS		350	348	1119	0.993821453884318	0	36	36	1
OG6209	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6209.fasta	PASS		351	349	1110	0.991437569374532	0	36	36	1
OG621	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG621.fasta	PASS		351	349	4446	0.986696776472074	0	36	36	1
OG6210	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG6210.fasta	PASS		350	348	1110	0.994434089261676	0	36	36	1
