og	file	panel_id	status	error	n_taxa_raw	n_taxa_metadata	n_ref	aln_len	n_sites_scanned	n_sites_biallelic	n_sites_pass	best_score
OG3681	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3681.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	1653	1653	215	118	0.132947725503141
OG3682	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3682.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1713	1713	258	148	0.360439385572638
OG3683	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3683.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1863	1863	312	193	0.174030701710688
OG3684	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3684.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1902	1902	335	212	0.145769297153527
OG3685	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3685.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1794	1794	345	183	0.288529386455555
OG3686	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3686.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1659	1659	169	94	0.260182747942006
OG3687	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3687.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1662	1662	81	51	0.171159956316304
OG3688	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3688.fasta	P1_macroregion_africa_vs_asia	ok		351	349	320	1920	1920	409	258	0.310505783772527
OG3689	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3689.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1698	1698	239	123	0.23660305042387
OG369	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG369.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	5598	5598	633	378	0.241504648096177
OG3690	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3690.fasta	P1_macroregion_africa_vs_asia	ok		352	350	318	2028	2028	292	228	0.285379983931237
OG3691	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3691.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1719	1719	118	62	0.0877343872303071
OG3692	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3692.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1692	1692	337	212	0.211967559462959
OG3693	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3693.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	2325	2325	311	188	0.252986946079186
OG3694	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3694.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1779	1779	177	112	0.167708859518965
OG3695	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3695.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1689	1689	365	225	0.263369653768945
OG3696	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3696.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	1701	1701	168	89	0.25997470711675
OG3697	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3697.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1761	1761	250	148	0.158874791151287
OG3698	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3698.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1713	1713	204	130	0.170865257750923
OG3699	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3699.fasta	P1_macroregion_africa_vs_asia	ok		351	349	320	2337	2337	126	79	0.185423202813055
OG37	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG37.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	12183	12183	1959	1404	0.515859106519122
OG370	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG370.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	5631	5631	971	603	0.29159582114585
OG3700	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3700.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1704	1704	306	200	0.214799251258532
OG3701	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3701.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1686	1686	287	168	0.204464219138223
OG3702	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3702.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1704	1704	314	184	0.226157812736974
OG3703	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3703.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1671	1671	194	126	0.138605312611103
OG3704	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3704.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	1695	1695	247	155	0.301714816182693
OG3705	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3705.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1851	1851	301	212	0.178142109370911
OG3706	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3706.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1839	1839	338	226	0.134587083932681
OG3707	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3707.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1944	1944	486	278	0.222135832138124
OG3708	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3708.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1629	1629	233	153	0.242648800569134
OG3709	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3709.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1686	1686	277	203	0.195336955764381
OG371	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG371.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	6333	6333	1208	738	0.248945563208569
OG3710	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3710.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1623	1623	154	84	0.287187553235772
OG3711	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3711.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1815	1815	284	165	0.324960198124889
OG3712	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3712.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	1680	1680	283	171	0.300144512932433
OG3713	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3713.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1743	1743	346	232	0.268500098244559
OG3714	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3714.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1743	1743	338	210	0.41050397648094
OG3715	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3715.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1689	1689	325	228	0.188868289716738
OG3716	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3716.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	1974	1974	224	156	0.100828314732768
OG3717	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3717.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1662	1662	217	134	0.140495867768595
OG3718	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3718.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1632	1632	178	108	0.148925745469719
OG3719	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3719.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1818	1818	396	237	0.342593906230104
OG372	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG372.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	5334	5334	686	390	0.287217381444796
OG3720	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3720.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	2697	2697	356	199	0.21035406861932
OG3721	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3721.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1641	1641	221	155	0.234931215536546
OG3722	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3722.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1674	1674	119	89	0.0682802368858407
OG3723	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3723.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1719	1719	185	129	0.56476046186507
OG3724	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3724.fasta	P1_macroregion_africa_vs_asia	ok		349	347	317	1869	1869	484	298	0.312593111909561
OG3725	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3725.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	2046	2046	250	178	0.160175815112299
OG3726	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3726.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1635	1635	318	196	0.277280301632658
OG3727	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3727.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1698	1698	243	159	0.100148489265938
OG3728	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3728.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1623	1623	215	137	0.216344664964231
OG3729	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3729.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	2436	2436	360	212	0.234894051691912
OG373	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG373.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	5901	5901	950	566	0.176162267074714
OG3730	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3730.fasta	P1_macroregion_africa_vs_asia	ok		351	349	320	1806	1806	307	164	0.15272554557692
OG3731	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3731.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	1692	1692	311	213	0.434090601918024
OG3732	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3732.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1719	1719	112	71	0.1294551447634
OG3733	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3733.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1830	1830	412	253	0.217754625861414
OG3734	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3734.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1968	1968	395	240	0.267393166176643
OG3735	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3735.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1773	1773	354	219	0.360481357715637
OG3736	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3736.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1746	1746	315	213	0.270149517112474
OG3737	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3737.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1740	1740	230	155	0.161955977600491
OG3738	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3738.fasta	P1_macroregion_africa_vs_asia	ok		354	352	320	1761	1761	370	231	0.242621602837986
OG3739	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3739.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1776	1776	270	180	0.111331178906425
OG374	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG374.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	6525	6525	1566	1065	0.199248120300752
OG3740	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3740.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	2031	2031	575	402	0.619411789799965
OG3741	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3741.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1638	1638	83	60	0.121022002852923
OG3742	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3742.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1803	1803	408	251	0.229095395052452
OG3743	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3743.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1779	1779	484	290	0.252558714991962
OG3744	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3744.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1656	1656	132	47	0.107167054649983
OG3745	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3745.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	2049	2049	289	148	0.193294813468977
OG3746	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3746.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1797	1797	280	164	0.178050639108039
OG3747	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3747.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1791	1791	341	240	0.159341476222479
OG3748	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3748.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1659	1659	259	180	0.123689432418485
OG3749	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3749.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1788	1788	342	207	0.195159803416773
OG375	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG375.fasta	P1_macroregion_africa_vs_asia	ok		353	351	320	6231	6231	1493	868	0.298644903167134
OG3750	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3750.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1737	1737	368	245	0.139287856362522
OG3751	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3751.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	1824	1824	341	193	0.22873064060298
OG3752	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3752.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1758	1758	358	244	0.139287856362522
OG3753	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3753.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1668	1668	186	129	0.165542064113952
OG3754	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3754.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1842	1842	438	262	0.16034175474674
OG3755	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3755.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1716	1716	281	196	0.182587622254842
OG3756	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3756.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1752	1752	358	248	0.338961205430152
OG3757	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3757.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1689	1689	278	181	0.0825570469481736
OG3758	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3758.fasta	P1_macroregion_africa_vs_asia	ok		351	349	320	1686	1686	329	202	0.222209571784914
OG3759	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3759.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1842	1842	203	117	0.099649048176114
OG376	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG376.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	5928	5928	959	528	0.268940105351152
OG3760	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3760.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	1779	1779	211	141	0.0788882482962223
OG3761	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3761.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1734	1734	330	196	0.0751486457635253
OG3762	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3762.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1713	1713	315	206	0.163983744958297
OG3763	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3763.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1698	1698	133	87	0.102604617706906
OG3764	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3764.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1650	1650	218	155	0.186297120254154
OG3765	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3765.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1836	1836	153	101	0.132364714453246
OG3766	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3766.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1893	1893	448	304	0.376814256843652
OG3767	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3767.fasta	P1_macroregion_africa_vs_asia	ok		350	348	318	1701	1701	259	172	0.246598922760842
OG3768	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3768.fasta	P1_macroregion_africa_vs_asia	ok		353	351	319	2097	2097	305	208	0.202475756526043
OG3769	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3769.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	1671	1671	160	96	0.0586429310496232
OG377	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG377.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	5634	5634	1086	716	0.436101512169063
OG3770	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3770.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1671	1671	134	91	0.0426574368144916
OG3771	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3771.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1728	1728	302	175	0.235769855729798
OG3772	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3772.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	1773	1773	328	217	0.18212827825309
OG3773	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3773.fasta	P1_macroregion_africa_vs_asia	ok		352	350	320	1614	1614	180	114	0.165345827159239
OG3774	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3774.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1683	1683	138	78	0.103242850053046
OG3775	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3775.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1659	1659	284	166	0.171516683665246
OG3776	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3776.fasta	P1_macroregion_africa_vs_asia	ok		352	350	318	2262	2262	813	544	0.239195087496245
OG3777	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3777.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1881	1881	385	231	0.207173279996338
OG3778	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3778.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1725	1725	351	231	0.18725045876794
OG3779	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3779.fasta	P1_macroregion_africa_vs_asia	ok		351	349	319	1905	1905	328	225	0.343897165536238
OG378	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG378.fasta	P1_macroregion_africa_vs_asia	ok		352	350	319	6207	6207	1373	813	0.396827627335956
OG3780	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3780.fasta	P1_macroregion_africa_vs_asia	ok		349	347	318	1698	1698	218	120	0.151085784691206
OG3781	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3781.fasta	P1_macroregion_africa_vs_asia	ok		351	349	318	1602	1602	286	202	0.300451545675582
OG3782	C:/Users/virgilio/Documents/GitHub/PESTFLY/PESTFLY_origin_tracing_MolEcolRes_publication_pipeline/results/00_fasta/OG3782.fasta	P1_macroregion_africa_vs_asia	ok		350	348	319	1677	1677	213	124	0.303110322916218
